id,cityid,observedat,tempdaymin,tempdaymax,tempdayavg,precipmm,pressure,windspeed,windgusts
25142,1021,"2024-06-05",14.9,26.1,20.7,0.0,1016.4,3.7,10.3
25143,1021,"2024-06-06",16.1,28.2,22.4,0.0,1018.0,3.6,9.7
25144,1021,"2024-06-07",18.2,29.2,23.6,0.0,1018.2,3.1,8.8
25145,1021,"2024-06-08",17.7,29.5,23.7,0.0,1012.6,2.7,8.2
25146,1021,"2024-06-09",17.9,27.2,21.8,16.9,1005.3,3.1,11.4
25147,1021,"2024-06-10",17.1,26.6,22.2,0.0,1008.2,8.2,18.9
25148,1021,"2024-06-11",18.1,27.2,22.0,0.0,1010.9,8.9,18.9
25149,1021,"2024-06-12",14.9,25.0,20.3,0.0,1013.5,10.0,19.4
25150,1021,"2024-06-13",15.7,25.8,20.1,0.0,1016.7,8.0,18.1
25151,1021,"2024-06-14",16.5,23.6,20.6,0.0,1016.5,4.9,10.8
25152,1021,"2024-06-15",19.0,25.7,21.9,0.0,1012.4,5.6,13.9
25153,1021,"2024-06-16",16.4,26.3,21.1,0.0,1013.2,4.8,10.8
25154,1021,"2024-06-17",14.9,28.0,22.3,0.0,1015.2,4.5,12.8
25155,1021,"2024-06-18",18.3,33.9,26.7,0.0,1013.9,4.0,12.2
25156,1021,"2024-06-19",19.8,32.4,24.1,5.4,1012.9,3.5,12.2
25157,1021,"2024-06-20",20.6,27.3,23.8,6.3,1016.3,4.6,15.3
25158,1021,"2024-06-21",19.9,27.0,23.8,0.0,1015.6,5.4,12.8
25159,1021,"2024-06-22",18.8,27.8,22.1,0.4,1016.2,8.5,15.4
25160,1021,"2024-06-23",16.7,27.8,22.3,0.0,1012.1,10.1,18.6
25161,1021,"2024-06-24",16.3,30.4,21.8,0.6,1012.4,3.2,8.8
25162,1021,"2024-06-25",19.1,26.8,22.7,0.0,1012.5,3.4,9.7
25163,1021,"2024-06-26",19.6,27.9,23.4,0.0,1012.9,2.7,9.2
25164,1021,"2024-06-27",17.8,30.1,24.3,0.0,1013.0,3.4,9.2
25165,1021,"2024-06-28",21.3,30.1,24.8,0.0,1015.5,3.0,9.7
25166,1021,"2024-06-29",21.0,33.0,25.0,1.0,1012.5,5.3,21.7
25167,1021,"2024-06-30",20.3,27.7,23.6,0.0,1013.5,3.6,9.2
25168,1021,"2024-07-01",20.2,30.3,25.0,0.0,1012.6,7.8,23.1
25169,1021,"2024-07-02",21.0,27.4,23.6,0.0,1012.2,13.2,22.2
25170,1021,"2024-07-03",19.1,28.7,23.6,0.0,1009.9,11.5,22.5
25171,1021,"2024-07-04",18.6,31.5,25.0,0.0,1012.0,8.0,17.5
25172,1021,"2024-07-05",20.7,28.8,24.5,0.0,1013.4,4.9,10.3
25173,1021,"2024-07-06",20.1,28.5,23.3,0.4,1011.8,3.6,12.8
25174,1021,"2024-07-07",18.8,30.0,23.6,0.0,1011.7,4.7,10.3
25175,1021,"2024-07-08",17.2,31.7,24.7,0.0,1014.9,3.2,8.6
25176,1021,"2024-07-09",19.3,31.7,25.8,0.0,1016.3,3.5,10.3
25177,1021,"2024-07-10",19.5,31.9,26.1,0.0,1016.5,3.2,11.4
25178,1021,"2024-07-11",20.7,35.1,27.6,0.0,1015.2,2.8,7.2
25179,1021,"2024-07-12",23.5,32.1,26.9,0.0,1012.0,4.2,12.8
25180,1021,"2024-07-13",18.7,29.5,23.9,0.0,1012.2,6.1,11.7
25181,1021,"2024-07-14",17.1,31.2,25.2,0.0,1012.4,3.0,8.3
25182,1021,"2024-07-15",21.2,30.0,25.4,0.0,1013.5,4.2,11.4
25183,1021,"2024-07-16",22.7,34.0,27.9,0.0,1014.0,4.8,10.3
25184,1021,"2024-07-17",22.3,33.5,27.6,0.0,1015.5,5.9,11.4
25185,1021,"2024-07-18",18.5,34.7,26.8,0.0,1017.3,3.4,9.2
25186,1021,"2024-07-19",21.0,34.7,27.2,0.0,1016.2,3.1,8.2
25187,1021,"2024-07-20",21.3,35.1,29.1,0.2,1009.9,3.2,9.7
25188,1021,"2024-07-21",18.3,26.2,24.1,14.2,1009.1,5.9,17.5
25189,1021,"2024-07-22",21.6,31.8,26.6,0.0,1013.4,7.5,15.8
25190,1021,"2024-07-23",21.7,33.6,27.8,0.0,1015.8,6.4,17.5
25191,1021,"2024-07-24",23.7,32.6,27.8,0.0,1014.0,9.6,18.1
25192,1021,"2024-07-25",20.8,34.3,27.0,0.0,1011.0,4.0,11.4
25193,1021,"2024-07-26",20.2,33.1,27.2,0.0,1011.4,3.2,9.7
25194,1021,"2024-07-27",20.5,31.7,26.0,0.0,1014.9,3.7,10.8
25195,1021,"2024-07-28",21.0,34.7,27.3,0.0,1018.3,2.8,8.6
25196,1021,"2024-07-29",21.3,34.8,28.3,0.0,1017.0,2.8,7.8
25197,1021,"2024-07-30",22.0,34.6,27.8,0.0,1015.2,3.8,15.0
25198,1021,"2024-07-31",23.6,35.8,29.1,0.0,1013.4,3.3,9.8
25199,1021,"2024-08-01",21.9,36.3,29.3,0.0,1011.4,3.4,10.3
25200,1021,"2024-08-02",24.7,37.0,30.4,0.0,1008.8,3.8,15.8
25201,1021,"2024-08-03",25.2,34.5,29.2,0.0,1008.8,9.1,18.1
25202,1021,"2024-08-04",23.2,34.3,28.6,0.0,1011.2,5.9,11.7
25203,1021,"2024-08-05",21.8,34.1,27.4,0.0,1011.0,4.3,9.8
25204,1021,"2024-08-06",21.4,34.9,27.8,0.0,1010.8,2.6,8.3
25205,1021,"2024-08-07",21.3,35.4,28.1,0.0,1011.8,3.4,10.8
25206,1021,"2024-08-08",22.9,35.3,28.8,0.0,1013.4,4.0,11.4
25207,1021,"2024-08-09",22.0,37.0,29.5,0.0,1015.2,5.1,12.2
25208,1021,"2024-08-10",21.6,34.4,28.2,0.0,1017.2,3.2,9.2
25209,1021,"2024-08-11",23.1,35.1,28.9,0.0,1016.6,3.1,9.7
25210,1021,"2024-08-12",22.6,35.2,28.5,0.0,1012.9,2.9,9.7
25211,1021,"2024-08-13",20.6,33.3,27.1,0.0,1010.5,3.5,10.8
25212,1021,"2024-08-14",25.1,31.6,28.2,0.0,1010.4,2.9,8.6
25213,1021,"2024-08-15",20.1,32.7,25.7,49.6,1014.6,3.9,10.8
25214,1021,"2024-08-16",20.5,30.3,25.2,0.6,1016.1,2.8,7.8
25215,1021,"2024-08-17",21.5,31.4,26.6,0.0,1013.4,3.0,9.2
25216,1021,"2024-08-18",22.3,29.5,24.8,0.0,1010.2,8.9,22.2
25217,1021,"2024-08-19",19.7,30.5,24.5,0.0,1009.6,6.8,19.6
25218,1021,"2024-08-20",18.8,32.0,26.2,0.0,1011.0,3.4,9.7
25219,1021,"2024-08-21",21.8,30.0,26.2,0.0,1013.3,8.9,21.1
25220,1021,"2024-08-22",15.6,30.1,23.1,0.0,1013.1,3.8,9.2
25221,1021,"2024-08-23",16.1,31.9,24.1,0.0,1014.6,2.7,7.8
25222,1021,"2024-08-24",18.5,31.1,25.4,2.4,1015.6,3.8,12.2
25223,1021,"2024-08-25",21.6,29.6,24.9,0.0,1016.7,5.1,9.7
25224,1021,"2024-08-26",18.9,30.0,23.9,0.0,1014.7,6.2,10.8
25225,1021,"2024-08-27",18.5,32.6,25.2,0.0,1014.3,2.9,6.2
25226,1021,"2024-08-28",21.0,32.7,26.3,0.0,1016.1,3.1,7.2
25227,1021,"2024-08-29",20.6,32.6,26.0,0.0,1017.3,2.6,6.7
25228,1021,"2024-08-30",20.6,32.3,25.9,0.0,1016.7,2.6,7.7
25229,1021,"2024-08-31",18.7,33.1,25.4,0.0,1016.4,2.6,8.2
25230,1021,"2024-09-01",20.1,31.9,25.9,0.0,1014.1,2.9,9.8
25231,1021,"2024-09-02",21.6,32.2,26.2,0.0,1012.6,2.8,7.7
25232,1021,"2024-09-03",21.0,31.2,26.2,0.0,1014.4,2.8,10.8
25233,1021,"2024-09-04",19.9,28.4,22.8,34.6,1012.5,2.2,13.3
25234,1021,"2024-09-05",17.1,25.8,21.3,0.0,1009.0,5.4,11.4
25235,1021,"2024-09-06",17.4,27.4,22.7,0.0,1010.6,4.1,12.2
25236,1021,"2024-09-07",18.5,31.8,26.4,0.8,1009.9,6.1,18.1
25237,1021,"2024-09-08",20.9,24.0,22.5,9.3,1010.9,3.4,12.9
25238,1021,"2024-09-09",17.6,26.0,21.6,0.0,1011.2,10.7,18.6
25239,1021,"2024-09-10",18.9,24.7,21.7,0.0,1012.7,10.0,21.1
25240,1021,"2024-09-11",17.0,24.9,20.2,0.0,1012.1,8.5,16.5
25241,1021,"2024-09-12",14.2,20.6,16.9,0.0,1010.7,12.8,26.7
25242,1021,"2024-09-13",12.5,19.4,14.7,0.0,1015.9,15.3,27.2
25243,1021,"2024-09-14",13.2,22.4,17.1,0.0,1018.2,9.6,21.1
25244,1021,"2024-09-15",9.4,22.4,16.8,0.0,1015.0,4.9,14.4
25245,1021,"2024-09-16",12.9,23.8,18.5,0.0,1012.4,5.7,13.9
25246,1021,"2024-09-17",12.7,24.1,18.2,0.6,1013.3,3.8,9.7
25247,1021,"2024-09-18",13.0,22.6,17.3,0.0,1016.6,2.4,7.2
25248,1021,"2024-09-19",13.3,23.8,18.3,0.2,1016.2,2.4,5.8
25249,1021,"2024-09-20",13.5,25.1,18.9,0.0,1018.2,2.8,9.7
25250,1021,"2024-09-21",16.2,26.1,20.9,0.0,1018.6,4.3,13.9
25251,1021,"2024-09-22",17.2,26.2,21.7,24.7,1015.4,4.5,13.3
25252,1021,"2024-09-23",16.4,24.1,19.7,0.2,1012.2,3.9,12.2
25253,1021,"2024-09-24",15.1,22.0,17.8,0.0,1013.0,2.1,6.7
25254,1021,"2024-09-25",13.6,24.7,19.2,0.0,1013.2,3.4,11.7
25255,1021,"2024-09-26",20.1,25.2,22.7,0.0,1007.3,6.4,16.5
25256,1021,"2024-09-27",17.5,23.9,19.7,0.0,1010.6,5.1,15.8
25257,1021,"2024-09-28",13.6,21.1,16.6,0.0,1018.1,11.6,21.7
25258,1021,"2024-09-29",8.3,21.9,15.2,0.0,1022.2,3.9,13.9
25259,1021,"2024-09-30",13.1,24.2,19.1,0.2,1020.7,2.3,6.7
25260,1021,"2024-10-01",14.7,24.6,20.2,0.0,1015.2,3.3,9.7
25261,1021,"2024-10-02",17.8,20.6,18.8,0.0,1008.3,5.0,10.8
25262,1021,"2024-10-03",14.2,20.9,17.2,0.0,1005.2,10.4,24.2
25263,1021,"2024-10-04",13.2,18.7,15.4,0.0,1009.3,10.8,21.7
25264,1021,"2024-10-05",6.9,20.9,14.0,0.2,1012.8,2.6,10.8
25265,1021,"2024-10-06",9.5,19.0,15.9,0.0,1011.7,3.9,9.7
25266,1021,"2024-10-07",18.1,25.2,21.6,40.4,1009.3,6.1,15.0
25267,1021,"2024-10-08",18.6,22.6,19.8,0.2,1005.0,5.1,17.5
25268,1021,"2024-10-09",16.4,24.1,20.9,1.2,1002.9,7.7,23.7
25269,1021,"2024-10-10",16.1,21.8,18.7,0.0,1005.0,7.5,19.6
25270,1021,"2024-10-11",12.1,21.2,16.1,0.0,1013.6,5.2,11.7
25271,1021,"2024-10-12",10.5,20.2,16.6,1.4,1016.4,5.2,11.7
25272,1021,"2024-10-13",16.2,23.3,18.9,0.0,1018.7,3.1,8.6
25273,1021,"2024-10-14",15.0,21.3,18.3,2.6,1019.3,1.7,5.7
25274,1021,"2024-10-15",15.2,26.5,20.6,4.8,1016.2,3.0,15.0
25275,1021,"2024-10-16",19.0,26.1,22.2,0.2,1013.6,8.6,16.9
25276,1021,"2024-10-17",20.5,26.2,22.4,0.2,1012.4,6.8,15.8
25277,1021,"2024-10-18",14.4,19.2,16.3,0.0,1014.5,3.2,9.8
25278,1021,"2024-10-19",11.8,22.5,17.2,0.0,1016.6,2.6,8.3
25279,1021,"2024-10-20",11.0,23.2,17.0,0.0,1020.7,1.8,7.2
25280,1021,"2024-10-21",14.9,25.3,19.6,0.0,1025.8,2.0,9.2
25281,1021,"2024-10-22",14.3,24.1,18.8,0.0,1027.1,1.9,5.0
25282,1021,"2024-10-23",16.6,22.7,18.9,0.0,1027.1,1.5,6.7
25283,1021,"2024-10-24",15.1,24.1,19.3,0.0,1024.7,3.9,10.8
25284,1021,"2024-10-25",17.4,24.1,19.6,0.0,1020.0,5.0,12.2
25285,1021,"2024-10-26",16.6,20.9,18.1,8.5,1015.4,6.1,16.4
25286,1021,"2024-10-27",15.5,22.8,18.7,0.4,1020.0,3.6,10.3
25287,1021,"2024-10-28",13.9,24.1,18.8,0.0,1024.6,2.0,5.8
25288,1021,"2024-10-29",15.9,23.5,18.4,0.4,1024.7,1.5,4.7
25289,1021,"2024-10-30",12.4,23.6,17.7,0.0,1023.2,1.6,5.0
25290,1021,"2024-10-31",12.4,24.1,16.9,0.0,1023.9,1.7,5.8
25291,1021,"2024-11-01",9.5,23.7,15.9,0.2,1023.7,1.9,7.2
25292,1021,"2024-11-02",10.0,21.8,15.5,0.2,1022.8,1.8,4.6
25293,1021,"2024-11-03",10.2,21.0,15.4,0.2,1025.3,1.8,4.1
25294,1021,"2024-11-04",10.1,21.6,15.6,0.4,1025.0,2.2,5.8
25295,1021,"2024-11-05",11.5,20.9,15.8,0.0,1024.6,1.6,4.7
25296,1021,"2024-11-06",13.4,21.4,16.2,0.0,1026.1,1.4,4.7
25297,1021,"2024-11-07",14.2,21.0,17.1,0.0,1026.5,2.7,7.8
25298,1021,"2024-11-08",8.5,22.1,15.7,0.4,1023.8,2.5,8.3
25299,1021,"2024-11-09",15.0,18.1,16.2,0.6,1022.1,5.1,15.0
25300,1021,"2024-11-10",9.7,20.1,14.3,0.0,1021.2,2.0,8.6
25301,1021,"2024-11-11",6.9,18.2,11.7,0.0,1022.2,3.6,11.4
25302,1021,"2024-11-12",9.5,11.4,10.6,5.0,1018.9,4.3,15.3
25303,1021,"2024-11-13",5.9,16.2,10.4,0.0,1022.1,3.4,8.3
25304,1021,"2024-11-14",4.3,16.4,8.9,0.0,1021.0,4.0,12.8
25305,1021,"2024-11-15",2.8,17.3,9.0,0.0,1023.1,2.1,4.7
25306,1021,"2024-11-16",4.5,14.7,10.1,0.2,1022.5,1.4,4.2
25307,1021,"2024-11-17",9.0,17.4,12.7,0.0,1017.0,3.3,10.3
25308,1021,"2024-11-18",9.2,15.9,12.5,0.0,1015.0,7.9,22.2
25309,1021,"2024-11-19",5.8,16.1,11.1,0.0,1013.6,2.9,8.8
25310,1021,"2024-11-20",10.3,15.8,13.1,0.0,1008.2,8.1,18.9
25311,1021,"2024-11-21",2.4,17.4,10.2,1.4,1005.7,4.6,18.5
25312,1021,"2024-11-22",5.8,10.4,8.6,0.0,1011.6,9.6,20.6
25313,1021,"2024-11-23",-1.9,14.2,7.5,2.0,1026.7,3.4,12.8
25314,1021,"2024-11-24",10.6,17.7,14.4,0.0,1028.3,7.1,14.4
25315,1021,"2024-11-25",14.4,18.8,16.4,2.8,1022.7,8.6,15.8
25316,1021,"2024-11-26",11.4,16.4,13.2,0.0,1020.9,3.9,15.4
25317,1021,"2024-11-27",5.8,16.2,9.6,0.0,1023.3,1.7,5.0
25318,1021,"2024-11-28",4.1,16.3,10.2,0.0,1024.5,2.7,7.8
25319,1021,"2024-11-29",8.9,16.5,12.0,0.0,1023.9,3.3,10.3
25320,1021,"2024-11-30",5.5,16.9,10.5,0.0,1027.6,1.5,5.1
25321,1021,"2024-12-01",6.6,15.0,7.7,0.0,1025.0,1.5,4.7
25322,1021,"2024-12-02",4.5,14.0,9.1,0.0,1020.8,1.5,5.0
25323,1021,"2024-12-03",5.7,13.4,9.9,0.2,1017.9,7.4,18.6
25324,1021,"2024-12-04",2.7,11.7,7.8,0.0,1019.7,6.4,17.5
25325,1021,"2024-12-05",1.0,11.7,6.8,0.0,1024.2,4.1,15.8
25326,1021,"2024-12-06",4.1,16.5,10.6,0.0,1019.5,7.1,25.3
25327,1021,"2024-12-07",5.3,14.2,9.7,0.6,1013.9,5.3,15.8
25328,1021,"2024-12-08",6.2,11.2,8.4,0.0,1005.8,8.6,12.4
25329,1021,"2024-12-09",5.3,11.7,8.2,0.0,1008.7,4.1,8.8
25330,1021,"2024-12-10",2.4,10.0,6.1,0.0,1016.3,2.3,4.6
25331,1021,"2024-12-11",1.8,11.9,6.2,0.0,1021.8,1.5,4.1
25332,1021,"2024-12-12",4.8,15.5,10.1,5.0,1024.2,2.2,9.2
25333,1021,"2024-12-13",4.5,14.5,10.8,8.0,1023.0,4.7,15.8
25334,1021,"2024-12-14",5.7,11.5,8.9,0.0,1024.3,3.6,10.8
25335,1021,"2024-12-15",6.4,10.8,7.9,0.0,1028.9,8.2,18.9
25336,1021,"2024-12-16",-1.1,14.8,5.1,0.2,1036.3,2.6,5.8
25337,1021,"2024-12-17",3.7,16.0,11.1,0.0,1032.6,2.4,8.3
25338,1021,"2024-12-18",7.8,14.2,10.1,0.0,1027.0,1.6,5.7
25339,1021,"2024-12-19",6.8,15.3,10.9,0.0,1016.2,4.8,18.0
25340,1021,"2024-12-20",6.4,9.6,7.7,0.0,1020.1,15.6,27.2
25341,1021,"2024-12-21",6.3,13.5,8.7,0.0,1024.5,7.4,22.1
25342,1021,"2024-12-22",2.3,14.6,8.8,0.0,1017.0,6.2,28.3
25343,1021,"2024-12-23",3.6,10.1,7.4,0.0,1016.7,13.1,31.4
25344,1021,"2024-12-24",6.4,10.0,7.4,0.0,1021.4,11.9,25.8
25345,1021,"2024-12-25",-2.1,12.6,3.7,0.0,1027.9,1.9,5.8
25346,1021,"2024-12-26",-1.9,13.3,4.1,0.0,1029.9,1.7,5.1
25347,1021,"2024-12-27",-1.5,15.3,4.5,0.0,1031.3,1.1,4.6
25348,1021,"2024-12-28",-1.2,13.4,4.4,0.0,1029.0,1.2,4.6
25349,1021,"2024-12-29",-1.8,14.8,4.1,0.0,1027.9,1.2,4.1
25350,1021,"2024-12-30",-1.3,11.9,4.2,0.0,1029.9,0.9,3.1
25351,1021,"2024-12-31",-0.2,10.9,4.5,0.0,1032.2,0.8,3.1
25352,1022,"2023-01-01",7.7,9.0,8.3,0.6,1031.4,1.5,4.1
25353,1022,"2023-01-02",8.0,10.0,9.3,0.3,1029.9,0.8,3.6
25354,1022,"2023-01-03",9.0,10.3,9.8,0.7,1029.6,0.9,3.6
25355,1022,"2023-01-04",6.0,11.0,9.5,0.0,1029.9,1.3,4.1
25356,1022,"2023-01-05",5.0,14.2,8.4,0.0,1023.4,2.0,5.7
25357,1022,"2023-01-06",7.9,9.0,8.4,0.0,1025.4,1.6,3.6
25358,1022,"2023-01-07",7.5,8.0,7.9,0.0,1024.0,1.0,3.1
25359,1022,"2023-01-08",7.0,8.0,7.4,5.1,1015.7,1.6,4.6
25360,1022,"2023-01-09",7.0,11.0,8.0,0.0,1005.0,2.9,9.8
25361,1022,"2023-01-10",4.0,15.0,9.6,0.0,1016.6,3.6,14.4
25362,1022,"2023-01-11",0.2,9.0,4.6,0.0,1020.7,1.0,2.6
25363,1022,"2023-01-12",0.0,10.0,4.4,0.0,1022.6,0.8,2.6
25364,1022,"2023-01-13",1.0,9.0,4.9,0.0,1019.4,1.4,3.6
25365,1022,"2023-01-14",-1.1,10.0,4.0,0.0,1022.0,1.6,4.1
25366,1022,"2023-01-15",5.4,7.0,6.1,0.4,1014.6,0.9,4.1
25367,1022,"2023-01-16",2.4,6.0,4.3,0.3,999.3,2.0,5.7
25368,1022,"2023-01-17",2.0,4.4,3.0,1.8,990.3,1.6,5.7
25369,1022,"2023-01-18",0.8,4.0,2.6,0.0,993.8,1.7,6.2
25370,1022,"2023-01-19",2.0,4.0,3.0,2.3,1002.8,1.9,6.7
25371,1022,"2023-01-20",0.0,6.0,2.3,0.0,1009.2,1.3,4.6
25372,1022,"2023-01-21",-4.0,6.9,1.1,0.0,1011.2,1.0,5.7
25373,1022,"2023-01-22",0.0,7.0,3.0,0.0,1017.5,1.2,4.6
25374,1022,"2023-01-23",0.0,5.0,2.7,0.2,1019.8,1.4,5.1
25375,1022,"2023-01-24",4.0,11.0,7.0,0.0,1028.8,1.4,4.6
25376,1022,"2023-01-25",1.5,9.0,5.9,0.0,1025.8,1.2,4.1
25377,1022,"2023-01-26",2.0,7.0,4.2,0.0,1015.6,1.2,3.6
25378,1022,"2023-01-27",1.0,5.0,3.7,0.0,1014.1,1.5,5.1
25379,1022,"2023-01-28",-1.0,8.0,2.6,0.0,1019.2,1.1,4.1
25380,1022,"2023-01-29",-2.0,8.0,2.5,0.0,1024.8,1.2,4.6
25381,1022,"2023-01-30",-3.0,10.0,3.2,0.0,1018.9,2.0,6.7
25382,1022,"2023-01-31",-1.0,10.4,4.0,0.0,1022.0,2.1,5.1
25383,1022,"2023-02-01",0.0,14.4,7.4,0.0,1020.7,2.4,7.7
25384,1022,"2023-02-02",3.0,15.4,9.3,0.0,1022.1,3.4,11.3
25385,1022,"2023-02-03",0.5,15.3,8.3,0.0,1024.4,2.7,8.8
25386,1022,"2023-02-04",6.9,21.1,12.5,0.0,1021.5,5.5,13.9
25387,1022,"2023-02-05",3.1,9.0,6.4,0.0,1031.3,3.4,10.3
25388,1022,"2023-02-06",2.7,6.0,4.7,0.0,1033.8,3.2,10.8
25389,1022,"2023-02-07",0.0,6.5,2.8,0.0,1036.6,2.4,11.3
25390,1022,"2023-02-08",-5.0,5.5,1.3,0.0,1037.1,2.3,7.7
25391,1022,"2023-02-09",0.0,5.7,2.1,0.0,1037.5,1.9,5.1
25392,1022,"2023-02-10",-5.0,7.5,0.8,0.0,1036.9,0.9,3.6
25393,1022,"2023-02-11",-4.0,10.2,2.0,0.0,1035.3,1.3,5.1
25394,1022,"2023-02-12",-2.3,14.0,5.6,0.0,1033.3,1.5,6.2
25395,1022,"2023-02-13",-1.6,13.0,5.6,0.0,1037.3,1.2,4.6
25396,1022,"2023-02-14",-1.1,15.1,5.8,0.0,1033.7,1.3,5.7
25397,1022,"2023-02-15",-0.9,17.1,6.8,0.0,1029.3,0.9,3.6
25398,1022,"2023-02-16",0.0,15.4,7.7,0.0,1028.7,1.9,5.7
25399,1022,"2023-02-17",1.0,16.0,8.8,0.0,1029.3,1.9,6.2
25400,1022,"2023-02-18",2.3,16.5,9.9,0.0,1027.3,2.4,7.2
25401,1022,"2023-02-19",3.0,16.6,9.8,0.0,1023.2,2.3,7.7
25402,1022,"2023-02-20",4.6,13.0,8.0,0.0,1026.3,1.1,3.6
25403,1022,"2023-02-21",0.6,15.0,7.8,0.0,1021.4,1.1,4.6
25404,1022,"2023-02-22",8.8,13.0,10.5,0.0,1017.8,1.2,3.6
25405,1022,"2023-02-23",8.9,15.0,11.4,0.0,1015.4,1.4,4.1
25406,1022,"2023-02-24",8.0,13.4,10.7,0.6,1011.9,1.0,3.6
25407,1022,"2023-02-25",7.0,16.0,11.0,0.2,1001.1,2.0,8.2
25408,1022,"2023-02-26",3.0,8.0,4.9,0.0,1002.6,3.4,11.8
25409,1022,"2023-02-27",1.7,6.1,4.2,0.3,1017.0,2.4,5.7
25410,1022,"2023-02-28",2.5,9.2,5.4,0.0,1022.0,1.8,4.6
25411,1022,"2023-03-01",0.0,9.0,4.7,0.2,1018.1,1.4,4.1
25412,1022,"2023-03-02",4.0,11.0,7.4,0.0,1017.7,1.4,4.6
25413,1022,"2023-03-03",2.3,14.2,8.3,0.0,1016.5,0.8,4.6
25414,1022,"2023-03-04",2.8,15.0,8.9,0.0,1016.3,1.0,5.7
25415,1022,"2023-03-05",1.6,16.0,8.7,0.0,1011.0,1.2,5.1
25416,1022,"2023-03-06",5.0,14.0,9.8,0.0,1005.8,1.3,5.1
25417,1022,"2023-03-07",6.0,14.0,10.1,0.0,1003.8,1.3,4.1
25418,1022,"2023-03-08",3.0,15.0,10.1,0.0,1004.9,1.3,4.1
25419,1022,"2023-03-09",10.0,18.0,13.1,0.0,1004.2,1.7,6.7
25420,1022,"2023-03-10",9.0,18.0,13.0,0.0,999.5,2.6,11.3
25421,1022,"2023-03-11",9.0,22.4,15.3,0.0,999.0,3.4,11.3
25422,1022,"2023-03-12",8.0,16.0,12.0,0.0,1012.7,2.8,8.2
25423,1022,"2023-03-13",7.0,15.0,11.4,0.0,1016.7,1.8,8.8
25424,1022,"2023-03-14",8.9,14.3,11.7,0.7,1003.5,3.0,11.8
25425,1022,"2023-03-15",8.0,16.0,12.3,0.0,1010.8,5.1,14.4
25426,1022,"2023-03-16",1.8,15.0,9.3,0.0,1020.3,2.2,6.2
25427,1022,"2023-03-17",3.0,14.0,9.0,0.0,1022.0,1.7,5.7
25428,1022,"2023-03-18",3.0,17.0,9.8,0.0,1018.4,0.9,4.1
25429,1022,"2023-03-19",5.0,16.0,10.8,0.0,1019.4,1.4,4.1
25430,1022,"2023-03-20",5.7,16.0,10.9,0.0,1019.4,1.3,5.1
25431,1022,"2023-03-21",4.0,19.1,12.2,0.0,1017.3,1.1,4.1
25432,1022,"2023-03-22",7.0,21.2,14.1,0.0,1015.4,1.1,4.6
25433,1022,"2023-03-23",11.0,20.7,15.0,0.0,1015.3,2.6,7.2
25434,1022,"2023-03-24",12.8,18.2,15.0,0.0,1014.6,3.2,6.7
25435,1022,"2023-03-25",11.0,22.0,16.1,0.0,1011.6,2.6,10.8
25436,1022,"2023-03-26",7.0,15.1,10.9,0.0,1007.9,2.2,7.7
25437,1022,"2023-03-27",7.0,18.0,12.5,0.0,1007.8,5.5,16.5
25438,1022,"2023-03-28",6.0,16.2,11.4,0.0,1022.3,3.1,13.4
25439,1022,"2023-03-29",5.0,18.0,12.0,0.0,1023.2,2.4,7.7
25440,1022,"2023-03-30",11.7,18.1,13.8,0.0,1021.2,1.8,6.2
25441,1022,"2023-03-31",10.0,15.0,13.0,0.0,1011.9,1.9,6.2
25442,1022,"2023-04-01",5.0,21.0,13.4,0.0,1005.2,1.9,8.2
25443,1022,"2023-04-02",10.0,19.0,13.9,0.0,1009.4,2.3,7.2
25444,1022,"2023-04-03",5.0,18.0,12.0,1.4,1012.5,3.0,12.4
25445,1022,"2023-04-04",6.0,13.0,9.5,0.0,1015.5,3.2,12.4
25446,1022,"2023-04-05",5.0,12.5,8.5,0.0,1017.8,2.9,9.2
25447,1022,"2023-04-06",2.0,15.0,8.9,0.0,1018.5,1.8,6.2
25448,1022,"2023-04-07",5.0,15.0,9.8,0.0,1015.8,1.6,6.7
25449,1022,"2023-04-08",5.0,18.0,11.7,0.0,1016.6,1.9,7.7
25450,1022,"2023-04-09",6.0,18.0,12.2,0.0,1020.2,2.5,8.2
25451,1022,"2023-04-10",8.0,17.1,12.6,0.0,1022.8,2.6,8.8
25452,1022,"2023-04-11",9.0,20.3,14.6,0.0,1016.0,2.1,7.7
25453,1022,"2023-04-12",10.0,17.0,13.3,0.9,1009.6,2.6,7.7
25454,1022,"2023-04-13",8.7,12.0,10.1,2.3,1002.4,3.2,8.8
25455,1022,"2023-04-14",5.0,20.0,12.6,0.0,1003.2,2.2,10.3
25456,1022,"2023-04-15",5.0,18.0,12.4,0.0,1005.4,2.0,6.7
25457,1022,"2023-04-16",7.0,19.4,14.0,0.0,1012.3,2.0,7.2
25458,1022,"2023-04-17",8.0,19.0,14.2,0.0,1014.7,2.2,7.2
25459,1022,"2023-04-18",10.0,22.1,15.9,0.0,1015.0,1.7,5.7
25460,1022,"2023-04-19",10.0,23.0,16.5,0.1,1014.0,2.1,6.7
25461,1022,"2023-04-20",10.0,15.0,12.2,6.6,1011.3,4.2,12.4
25462,1022,"2023-04-21",10.8,17.0,13.4,0.6,1014.2,1.9,12.4
25463,1022,"2023-04-22",9.0,21.0,15.0,0.0,1014.6,0.9,4.1
25464,1022,"2023-04-23",12.0,22.0,17.3,0.0,1011.3,1.5,5.7
25465,1022,"2023-04-24",12.0,23.0,17.2,3.0,1006.5,2.2,8.8
